Order ID,Order Date,Year,Month,Quarter,Customer Type,Region,Country,City,Category,Sub-Category,Product Name,Unit Price,Quantity,Gross Sales,Discount %,Discount Amount,Sales Revenue,Unit Cost,Total Cost,Profit,Profit Margin %,Payment Method,Order Status
ORD-2026-00916,2025-12-31,2025,2025-12,2025-Q4,Consumer,Latin America,Brazil,Rio de Janeiro,Furniture,Desks & Tables,Modular Conference Table 8-Person,1352.37,2,2704.74,8.0,216.38,2488.36,774.67,1549.34,939.02,37.74,Credit Card,Cancelled
ORD-2026-01206,2025-12-31,2025,2025-12,2025-Q4,Small Business,Latin America,Mexico,Mexico City,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,871.97,9,7847.73,0.0,0.0,7847.73,177.54,1597.86,6249.87,79.64,Direct Invoice,Cancelled
ORD-2026-01403,2025-12-31,2025,2025-12,2025-Q4,Consumer,Latin America,Brazil,Rio de Janeiro,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,82.47,1,82.47,8.0,6.6,75.87,28.44,28.44,47.43,62.51,Credit Card,Delivered
ORD-2026-01203,2026-01-01,2026,2026-01,2026-Q1,Small Business,North America,United States,New York,Office Supplies,Storage & Filing,Portable External SSD 2TB,165.21,2,330.42,0.0,0.0,330.42,92.3,184.6,145.82,44.13,Bank Transfer,Delivered
ORD-2024-03823,2026-01-01,2026,2026-01,2026-Q1,Corporate,Middle East & Africa,UAE,Dubai,Furniture,Chairs & Seating,Task Mesh Office Chair,201.66,12,2419.92,10.0,241.99,2177.93,94.71,1136.52,1041.41,47.82,Bank Transfer,Cancelled
ORD-2025-02418,2026-01-01,2026,2026-01,2026-Q1,Consumer,Europe,France,Paris,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),504.39,2,1008.78,0.0,0.0,1008.78,73.92,147.84,860.94,85.34,Credit Card,Delivered
ORD-2024-04269,2026-01-01,2026,2026-01,2026-Q1,Corporate,Latin America,Brazil,São Paulo,Electronics,Monitors & Displays,4K UltraWide Monitor 34-inch,630.38,19,11977.22,10.0,1197.72,10779.5,334.03,6346.57,4432.93,41.12,Credit Card,Delivered
ORD-2024-01110,2026-01-01,2026,2026-01,2026-Q1,Consumer,North America,United States,Los Angeles,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,75.28,1,75.28,0.0,0.0,75.28,27.97,27.97,47.31,62.85,Direct Invoice,Delivered
ORD-2026-03775,2026-01-01,2026,2026-01,2026-Q1,Small Business,Europe,United Kingdom,London,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,88.82,7,621.74,5.0,31.09,590.65,29.35,205.45,385.2,65.22,PayPal,Delivered
ORD-2025-04969,2026-01-01,2026,2026-01,2026-Q1,Corporate,Asia Pacific,Australia,Sydney,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,40.05,4,160.2,5.0,8.01,152.19,14.31,57.24,94.95,62.39,PayPal,Delivered
ORD-2026-02692,2026-01-02,2026,2026-01,2026-Q1,Consumer,Latin America,Brazil,Rio de Janeiro,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,125.48,3,376.44,0.0,0.0,376.44,52.59,157.77,218.67,58.09,Direct Invoice,Shipped
ORD-2024-04600,2026-01-02,2026,2026-01,2026-Q1,Corporate,Latin America,Mexico,Mexico City,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,73.04,11,803.44,0.0,0.0,803.44,26.13,287.43,516.01,64.23,Direct Invoice,Delivered
ORD-2024-03613,2026-01-02,2026,2026-01,2026-Q1,Small Business,Europe,France,Paris,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,287.3,2,574.6,5.0,28.73,545.87,50.05,100.1,445.77,81.66,Direct Invoice,Shipped
ORD-2024-00454,2026-01-02,2026,2026-01,2026-Q1,Corporate,Middle East & Africa,UAE,Abu Dhabi,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,874.67,16,13994.72,5.0,699.74,13294.98,183.75,2940.0,10354.98,77.89,Credit Card,Processing
ORD-2026-03617,2026-01-02,2026,2026-01,2026-Q1,Corporate,Europe,Germany,Munich,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,933.46,9,8401.14,5.0,420.06,7981.08,208.87,1879.83,6101.25,76.45,Bank Transfer,Delivered
ORD-2026-02510,2026-01-02,2026,2026-01,2026-Q1,Corporate,Asia Pacific,Japan,Tokyo,Furniture,Desks & Tables,Modular Conference Table 8-Person,1329.78,8,10638.24,15.0,1595.74,9042.5,741.94,5935.52,3106.98,34.36,Credit Card,Delivered
ORD-2026-01096,2026-01-02,2026,2026-01,2026-Q1,Corporate,Latin America,Brazil,São Paulo,Electronics,Laptops & Computers,ProBook Workstation 16-inch,1852.22,24,44453.28,5.0,2222.66,42230.62,989.95,23758.8,18471.82,43.74,Credit Card,Shipped
ORD-2025-02671,2026-01-03,2026,2026-01,2026-Q1,Consumer,Asia Pacific,Japan,Osaka,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,82.65,4,330.6,0.0,0.0,330.6,29.94,119.76,210.84,63.77,Direct Invoice,Delivered
ORD-2026-00290,2026-01-03,2026,2026-01,2026-Q1,Consumer,Middle East & Africa,South Africa,Cape Town,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,727.63,2,1455.26,0.0,0.0,1455.26,418.8,837.6,617.66,42.44,Direct Invoice,Delivered
ORD-2025-02159,2026-01-03,2026,2026-01,2026-Q1,Small Business,North America,United States,New York,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,570.88,7,3996.16,0.0,0.0,3996.16,299.46,2096.22,1899.94,47.54,Direct Invoice,Delivered
ORD-2025-03530,2026-01-03,2026,2026-01,2026-Q1,Corporate,Middle East & Africa,South Africa,Cape Town,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,117.88,22,2593.36,5.0,129.67,2463.69,49.14,1081.08,1382.61,56.12,Credit Card,Delivered
ORD-2026-03736,2026-01-03,2026,2026-01,2026-Q1,Corporate,Asia Pacific,Australia,Melbourne,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,858.12,23,19736.76,5.0,986.84,18749.92,184.12,4234.76,14515.16,77.41,Credit Card,Delivered
ORD-2025-02056,2026-01-04,2026,2026-01,2026-Q1,Small Business,Middle East & Africa,UAE,Abu Dhabi,Electronics,Smartphones,Vanguard Ultra Phone,1157.01,3,3471.03,5.0,173.55,3297.48,654.63,1963.89,1333.59,40.44,Direct Invoice,Cancelled
ORD-2026-04529,2026-01-04,2026,2026-01,2026-Q1,Small Business,Asia Pacific,India,Mumbai,Furniture,Desks & Tables,Modular Conference Table 8-Person,1309.89,1,1309.89,0.0,0.0,1309.89,788.86,788.86,521.03,39.78,Direct Invoice,Processing
ORD-2024-00438,2026-01-04,2026,2026-01,2026-Q1,Consumer,Latin America,Mexico,Guadalajara,Office Supplies,Paper & Printing,High-Yield Laser Toner Cartridge,120.99,2,241.98,0.0,0.0,241.98,37.63,75.26,166.72,68.9,Bank Transfer,Processing
ORD-2026-01106,2026-01-04,2026,2026-01,2026-Q1,Corporate,North America,United States,Seattle,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3389.07,13,44057.91,20.0,8811.58,35246.33,711.2,9245.6,26000.73,73.77,Direct Invoice,Delivered
ORD-2024-02575,2026-01-04,2026,2026-01,2026-Q1,Consumer,Latin America,Brazil,Rio de Janeiro,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),476.25,2,952.5,0.0,0.0,952.5,66.38,132.76,819.74,86.06,PayPal,Cancelled
ORD-2026-04827,2026-01-04,2026,2026-01,2026-Q1,Corporate,Europe,Germany,Munich,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,75.65,10,756.5,0.0,0.0,756.5,26.71,267.1,489.4,64.69,Bank Transfer,Delivered
ORD-2025-00829,2026-01-05,2026,2026-01,2026-Q1,Small Business,Europe,Germany,Munich,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,904.15,9,8137.35,10.0,813.74,7323.61,190.23,1712.07,5611.54,76.62,Credit Card,Delivered
ORD-2024-01301,2026-01-05,2026,2026-01,2026-Q1,Corporate,Latin America,Mexico,Mexico City,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,586.62,10,5866.2,0.0,0.0,5866.2,325.03,3250.3,2615.9,44.59,Bank Transfer,Processing
ORD-2026-01708,2026-01-05,2026,2026-01,2026-Q1,Corporate,Middle East & Africa,UAE,Dubai,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),483.16,9,4348.44,10.0,434.84,3913.6,70.56,635.04,3278.56,83.77,PayPal,Processing
ORD-2025-04569,2026-01-06,2026,2026-01,2026-Q1,Corporate,North America,Canada,Toronto,Furniture,Desks & Tables,Compact Home Office Writing Desk,232.38,8,1859.04,5.0,92.95,1766.09,105.7,845.6,920.49,52.12,PayPal,Shipped
ORD-2024-03758,2026-01-06,2026,2026-01,2026-Q1,Consumer,Asia Pacific,Australia,Sydney,Electronics,Audio & Wearables,Smart Fitness Watch Series 5,311.43,2,622.86,0.0,0.0,622.86,154.62,309.24,313.62,50.35,PayPal,Processing
ORD-2026-02236,2026-01-06,2026,2026-01,2026-Q1,Small Business,Middle East & Africa,UAE,Dubai,Electronics,Laptops & Computers,ProBook Workstation 16-inch,1903.85,7,13326.95,0.0,0.0,13326.95,1099.57,7696.99,5629.96,42.24,Bank Transfer,Delivered
ORD-2024-04058,2026-01-06,2026,2026-01,2026-Q1,Small Business,Asia Pacific,Singapore,Singapore,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,76.54,1,76.54,10.0,7.65,68.89,27.54,27.54,41.35,60.02,Direct Invoice,Delivered
ORD-2024-00509,2026-01-07,2026,2026-01,2026-Q1,Corporate,Asia Pacific,Singapore,Singapore,Office Supplies,Desk Accessories,Dual Monitor Arm Stand,80.28,21,1685.88,10.0,168.59,1517.29,28.71,602.91,914.38,60.26,Direct Invoice,Processing
ORD-2024-03013,2026-01-07,2026,2026-01,2026-Q1,Corporate,Latin America,Mexico,Guadalajara,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,88.97,17,1512.49,10.0,151.25,1361.24,32.31,549.27,811.97,59.65,Credit Card,Delivered
ORD-2025-00500,2026-01-07,2026,2026-01,2026-Q1,Small Business,Europe,United Kingdom,London,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,75.43,9,678.87,0.0,0.0,678.87,28.24,254.16,424.71,62.56,PayPal,Delivered
ORD-2024-00024,2026-01-07,2026,2026-01,2026-Q1,Corporate,Latin America,Mexico,Guadalajara,Office Supplies,Desk Accessories,Ergonomic Keyboard & Mouse Combo,92.36,15,1385.4,5.0,69.27,1316.13,39.02,585.3,730.83,55.53,Credit Card,Shipped
ORD-2026-01606,2026-01-07,2026,2026-01,2026-Q1,Small Business,Asia Pacific,Australia,Sydney,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,294.68,2,589.36,0.0,0.0,589.36,54.6,109.2,480.16,81.47,Credit Card,Processing
ORD-2024-01268,2026-01-07,2026,2026-01,2026-Q1,Corporate,Europe,France,Lyon,Electronics,Laptops & Computers,ProBook Workstation 16-inch,1950.29,21,40956.09,5.0,2047.8,38908.29,1145.68,24059.28,14849.01,38.16,Direct Invoice,Shipped
ORD-2024-01895,2026-01-07,2026,2026-01,2026-Q1,Corporate,Latin America,Brazil,São Paulo,Office Supplies,Desk Accessories,LED Desk Lamp with Wireless Charging,59.1,3,177.3,5.0,8.87,168.43,22.6,67.8,100.63,59.75,Bank Transfer,Shipped
ORD-2026-03972,2026-01-08,2026,2026-01,2026-Q1,Corporate,North America,Canada,Montreal,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,295.01,8,2360.08,0.0,0.0,2360.08,53.25,426.0,1934.08,81.95,Direct Invoice,Delivered
ORD-2024-00574,2026-01-08,2026,2026-01,2026-Q1,Consumer,Latin America,Mexico,Mexico City,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,693.41,4,2773.64,0.0,0.0,2773.64,399.28,1597.12,1176.52,42.42,Direct Invoice,Processing
ORD-2024-00964,2026-01-08,2026,2026-01,2026-Q1,Corporate,Europe,United Kingdom,Manchester,Office Supplies,Storage & Filing,Portable External SSD 2TB,157.26,12,1887.12,5.0,94.36,1792.76,84.85,1018.2,774.56,43.2,Bank Transfer,Delivered
ORD-2025-01300,2026-01-08,2026,2026-01,2026-Q1,Small Business,Latin America,Brazil,Rio de Janeiro,Furniture,Desks & Tables,Electric Dual-Motor Standing Desk,618.78,5,3093.9,12.0,371.27,2722.63,334.96,1674.8,1047.83,38.49,Bank Transfer,Cancelled
ORD-2024-01813,2026-01-08,2026,2026-01,2026-Q1,Small Business,Europe,United Kingdom,Manchester,Office Supplies,Desk Accessories,Dual Monitor Arm Stand,77.21,8,617.68,5.0,30.88,586.8,30.55,244.4,342.4,58.35,PayPal,Shipped
ORD-2026-04428,2026-01-08,2026,2026-01,2026-Q1,Corporate,Latin America,Brazil,Rio de Janeiro,Electronics,Monitors & Displays,4K UltraWide Monitor 34-inch,635.8,16,10172.8,5.0,508.64,9664.16,362.5,5800.0,3864.16,39.98,Direct Invoice,Delivered
ORD-2025-01071,2026-01-08,2026,2026-01,2026-Q1,Consumer,Middle East & Africa,South Africa,Johannesburg,Furniture,Chairs & Seating,ErgoExecutive Mesh Chair,458.1,3,1374.3,5.0,68.72,1305.58,238.64,715.92,589.66,45.16,Credit Card,Shipped
ORD-2024-01992,2026-01-08,2026,2026-01,2026-Q1,Corporate,Europe,United Kingdom,London,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,74.26,3,222.78,0.0,0.0,222.78,28.25,84.75,138.03,61.96,Bank Transfer,Delivered
ORD-2026-04398,2026-01-09,2026,2026-01,2026-Q1,Small Business,Europe,United Kingdom,London,Electronics,Laptops & Computers,SlimBook Air 13-inch,1065.44,3,3196.32,5.0,159.82,3036.5,653.19,1959.57,1076.93,35.47,Credit Card,Cancelled
ORD-2025-04213,2026-01-09,2026,2026-01,2026-Q1,Consumer,North America,Canada,Montreal,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,286.23,2,572.46,0.0,0.0,572.46,52.61,105.22,467.24,81.62,Credit Card,Delivered
ORD-2026-03568,2026-01-09,2026,2026-01,2026-Q1,Consumer,Middle East & Africa,UAE,Dubai,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,74.3,2,148.6,5.0,7.43,141.17,26.77,53.54,87.63,62.07,Credit Card,Delivered
ORD-2024-00144,2026-01-09,2026,2026-01,2026-Q1,Corporate,Middle East & Africa,South Africa,Johannesburg,Furniture,Chairs & Seating,Task Mesh Office Chair,206.51,21,4336.71,5.0,216.84,4119.87,96.73,2031.33,2088.54,50.69,Bank Transfer,Delivered
ORD-2025-03195,2026-01-09,2026,2026-01,2026-Q1,Consumer,Asia Pacific,Singapore,Singapore,Office Supplies,Paper & Printing,Premium Copy Paper A4 Box,39.2,1,39.2,0.0,0.0,39.2,12.95,12.95,26.25,66.96,Bank Transfer,Delivered
ORD-2025-00092,2026-01-09,2026,2026-01,2026-Q1,Small Business,Europe,Germany,Berlin,Furniture,Desks & Tables,Modular Conference Table 8-Person,1332.8,7,9329.6,5.0,466.48,8863.12,758.57,5309.99,3553.13,40.09,Bank Transfer,Shipped
ORD-2025-02468,2026-01-09,2026,2026-01,2026-Q1,Small Business,Europe,France,Paris,Furniture,Chairs & Seating,ErgoExecutive Mesh Chair,444.54,4,1778.16,10.0,177.82,1600.34,229.67,918.68,681.66,42.59,Direct Invoice,Shipped
ORD-2026-03585,2026-01-10,2026,2026-01,2026-Q1,Small Business,North America,Canada,Vancouver,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,114.86,10,1148.6,5.0,57.43,1091.17,46.5,465.0,626.17,57.39,Bank Transfer,Delivered
ORD-2025-04567,2026-01-10,2026,2026-01,2026-Q1,Consumer,Latin America,Mexico,Guadalajara,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),518.24,3,1554.72,0.0,0.0,1554.72,73.96,221.88,1332.84,85.73,PayPal,Processing
ORD-2025-02827,2026-01-10,2026,2026-01,2026-Q1,Corporate,Latin America,Mexico,Mexico City,Electronics,Smartphones,Vanguard Ultra Phone,1211.94,14,16967.16,10.0,1696.72,15270.44,678.16,9494.24,5776.2,37.83,Bank Transfer,Delivered
ORD-2024-01340,2026-01-10,2026,2026-01,2026-Q1,Consumer,Asia Pacific,Singapore,Singapore,Office Supplies,Desk Accessories,Ergonomic Keyboard & Mouse Combo,85.51,3,256.53,0.0,0.0,256.53,33.5,100.5,156.03,60.82,Credit Card,Delivered
ORD-2024-02594,2026-01-11,2026,2026-01,2026-Q1,Corporate,Asia Pacific,India,Mumbai,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,83.33,21,1749.93,5.0,87.5,1662.43,27.49,577.29,1085.14,65.27,Direct Invoice,Shipped
ORD-2026-00996,2026-01-11,2026,2026-01,2026-Q1,Corporate,Middle East & Africa,UAE,Dubai,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,83.11,7,581.77,10.0,58.18,523.59,29.38,205.66,317.93,60.72,PayPal,Processing
ORD-2026-04458,2026-01-12,2026,2026-01,2026-Q1,Corporate,Europe,United Kingdom,Manchester,Office Supplies,Desk Accessories,LED Desk Lamp with Wireless Charging,59.74,6,358.44,0.0,0.0,358.44,24.68,148.08,210.36,58.69,Bank Transfer,Processing
ORD-2026-00883,2026-01-12,2026,2026-01,2026-Q1,Small Business,Latin America,Mexico,Guadalajara,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),489.86,3,1469.58,5.0,73.48,1396.1,70.33,210.99,1185.11,84.89,Bank Transfer,Delivered
ORD-2026-01067,2026-01-12,2026,2026-01,2026-Q1,Corporate,Asia Pacific,Singapore,Singapore,Furniture,Desks & Tables,Compact Home Office Writing Desk,224.54,14,3143.56,0.0,0.0,3143.56,101.59,1422.26,1721.3,54.76,PayPal,Cancelled
ORD-2026-02311,2026-01-12,2026,2026-01,2026-Q1,Small Business,North America,United States,Chicago,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,76.68,3,230.04,12.0,27.6,202.44,26.9,80.7,121.74,60.14,Bank Transfer,Cancelled
ORD-2024-03848,2026-01-12,2026,2026-01,2026-Q1,Consumer,Middle East & Africa,South Africa,Cape Town,Electronics,Smartphones,Apex Pro Smartphone 256GB,864.12,2,1728.24,5.0,86.41,1641.83,576.82,1153.64,488.19,29.73,Credit Card,Shipped
ORD-2024-00611,2026-01-12,2026,2026-01,2026-Q1,Consumer,Europe,United Kingdom,London,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3395.51,3,10186.53,0.0,0.0,10186.53,644.16,1932.48,8254.05,81.03,Direct Invoice,Processing
ORD-2025-01257,2026-01-12,2026,2026-01,2026-Q1,Consumer,Asia Pacific,India,Mumbai,Software & Cloud Services,SaaS Licenses,CyberSecurity Shield Pro Annual,863.55,1,863.55,0.0,0.0,863.55,181.85,181.85,681.7,78.94,Bank Transfer,Delivered
ORD-2026-02670,2026-01-12,2026,2026-01,2026-Q1,Corporate,Latin America,Brazil,São Paulo,Office Supplies,Storage & Filing,Portable External SSD 2TB,163.5,16,2616.0,10.0,261.6,2354.4,88.55,1416.8,937.6,39.82,Direct Invoice,Delivered
ORD-2026-00793,2026-01-13,2026,2026-01,2026-Q1,Corporate,Asia Pacific,Japan,Tokyo,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,122.43,15,1836.45,10.0,183.65,1652.8,51.35,770.25,882.55,53.4,Credit Card,Delivered
ORD-2024-01757,2026-01-13,2026,2026-01,2026-Q1,Small Business,Europe,Germany,Frankfurt,Electronics,Audio & Wearables,Acoustic Studio Earbuds,155.37,3,466.11,0.0,0.0,466.11,59.36,178.08,288.03,61.79,Credit Card,Delivered
ORD-2026-00890,2026-01-13,2026,2026-01,2026-Q1,Consumer,North America,Canada,Montreal,Office Supplies,Desk Accessories,Dual Monitor Arm Stand,75.62,4,302.48,0.0,0.0,302.48,29.92,119.68,182.8,60.43,Direct Invoice,Cancelled
ORD-2026-00095,2026-01-13,2026,2026-01,2026-Q1,Corporate,Middle East & Africa,South Africa,Johannesburg,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3507.07,23,80662.61,5.0,4033.13,76629.48,725.29,16681.67,59947.81,78.23,PayPal,Delivered
ORD-2024-02684,2026-01-14,2026,2026-01,2026-Q1,Small Business,North America,United States,Houston,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,73.31,9,659.79,5.0,32.99,626.8,27.47,247.23,379.57,60.56,Credit Card,Delivered
ORD-2024-03021,2026-01-14,2026,2026-01,2026-Q1,Small Business,Middle East & Africa,UAE,Abu Dhabi,Software & Cloud Services,SaaS Licenses,Enterprise ERP Annual License,3377.67,2,6755.34,5.0,337.77,6417.57,678.32,1356.64,5060.93,78.86,Bank Transfer,Delivered
ORD-2025-04909,2026-01-14,2026,2026-01,2026-Q1,Small Business,North America,Canada,Vancouver,Office Supplies,Storage & Filing,Portable External SSD 2TB,165.34,4,661.36,0.0,0.0,661.36,89.94,359.76,301.6,45.6,PayPal,Processing
ORD-2026-02171,2026-01-14,2026,2026-01,2026-Q1,Corporate,Middle East & Africa,South Africa,Cape Town,Apparel & Merchandise,Corporate Apparel,Branded Tech Backpack,78.04,17,1326.68,10.0,132.67,1194.01,30.79,523.43,670.58,56.16,Bank Transfer,Delivered
ORD-2025-02003,2026-01-14,2026,2026-01,2026-Q1,Corporate,Europe,France,Paris,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),502.3,7,3516.1,5.0,175.81,3340.29,79.0,553.0,2787.29,83.44,Credit Card,Delivered
ORD-2026-00211,2026-01-15,2026,2026-01,2026-Q1,Consumer,Middle East & Africa,South Africa,Cape Town,Office Supplies,Storage & Filing,Heavy-Duty Filing Cabinet 3-Drawer,190.82,4,763.28,5.0,38.16,725.12,89.36,357.44,367.68,50.71,PayPal,Delivered
ORD-2024-04716,2026-01-15,2026,2026-01,2026-Q1,Consumer,North America,United States,Chicago,Electronics,Smartphones,Apex Lite Smartphone 128GB,486.69,4,1946.76,0.0,0.0,1946.76,297.71,1190.84,755.92,38.83,Bank Transfer,Delivered
ORD-2025-04685,2026-01-15,2026,2026-01,2026-Q1,Corporate,Latin America,Mexico,Guadalajara,Apparel & Merchandise,Corporate Apparel,Embroidered Polo Shirt Pack,87.4,20,1748.0,10.0,174.8,1573.2,29.21,584.2,989.0,62.87,Bank Transfer,Delivered
ORD-2025-01151,2026-01-15,2026,2026-01,2026-Q1,Consumer,Middle East & Africa,UAE,Abu Dhabi,Furniture,Chairs & Seating,Luxury Leather Executive Recliner,725.3,1,725.3,0.0,0.0,725.3,412.35,412.35,312.95,43.15,Direct Invoice,Shipped
ORD-2025-02033,2026-01-15,2026,2026-01,2026-Q1,Corporate,Latin America,Mexico,Mexico City,Software & Cloud Services,SaaS Licenses,Business Analytics Suite (Per User),514.94,8,4119.52,15.0,617.93,3501.59,79.23,633.84,2867.75,81.9,Bank Transfer,Processing
ORD-2024-01126,2026-01-15,2026,2026-01,2026-Q1,Corporate,Latin America,Mexico,Mexico City,Software & Cloud Services,SaaS Licenses,Cloud Backup & Storage Enterprise,297.21,14,4160.94,0.0,0.0,4160.94,54.22,759.08,3401.86,81.76,Direct Invoice,Cancelled
ORD-2025-01239,2026-01-15,2026,2026-01,2026-Q1,Small Business,Latin America,Brazil,Rio de Janeiro,Furniture,Desks & Tables,Compact Home Office Writing Desk,232.37,3,697.11,5.0,34.86,662.25,109.8,329.4,332.85,50.26,Direct Invoice,Cancelled
ORD-2024-00896,2026-01-15,2026,2026-01,2026-Q1,Consumer,Europe,France,Lyon,Electronics,Audio & Wearables,Noise-Canceling Wireless Headphones,244.52,1,244.52,0.0,0.0,244.52,104.52,104.52,140.0,57.26,PayPal,Shipped
ORD-2026-01191,2026-01-16,2026,2026-01,2026-Q1,Consumer,Asia Pacific,Australia,Melbourne,Apparel & Merchandise,Corporate Apparel,Weather-Proof Softshell Jacket,121.41,3,364.23,0.0,0.0,364.23,45.93,137.79,226.44,62.17,Credit Card,Processing
